tweet,clean,date,time,link
"Despite of the NCOV threat, the show must go on. Thank you for still being with us @PTXofficial you made my first concert the best!!! You drove us nuts. Here’s my favorite cover of yours this night, Imagine – at Smart Araneta Coliseum",despite ncov threat show must go thank still us made first concert best drove us nuts heres favorite cover night imagine smart araneta coliseum,2020-02-08,15:26:42+00:00,https://twitter.com/itsmeblessingc/status/1226165464109240326
NCOV. NO CASH ON VALENTINES ,ncov cash valentines,2020-02-08,14:28:51+00:00,https://twitter.com/nchkhn0624/status/1226150907517136898
"LUH AYAW MAG TAKE NG EXTRA PRECAUTION BY CLOSING BORDERS, PERO OKS NA OKS PAG BAYARIN ANG MGA PINOY PARA SA HOSPITAL BILLS RELATED SA NCOV. PUTANG INA LANG TLGA. ",luh ayaw extra precaution closing borders oks oks bayarin pinoy hospital bills related ncov putang ina tlga,2020-02-08,13:47:52+00:00,https://twitter.com/mayaanicolai/status/1226140592742158336
please stop spreading fake news about ncov :(((,please stop spreading fake news ncov,2020-02-08,13:08:17+00:00,https://twitter.com/NieceNodo/status/1226130629093294080
NCoV No Cayakap on Valentines,ncov cayakap valentines,2020-02-08,13:00:48+00:00,https://twitter.com/darellxtacus/status/1226128747411066881
I didnt mentioned anything about nCoV or having travelled pero it was brought up always by the doctor na I shouldn’t think its nCoV lol,didnt mentioned anything ncov travelled brought always doctor shouldnt think ncov lol,2020-02-08,12:42:23+00:00,https://twitter.com/Meh_Its_me_Josh/status/1226124115053932544
"The Philippines has donated 52 boxes of basic emergency and food items to the Chinese government for the people Hubei province, the epicenter of the #nCoV crisis. | via @jvrmateoSTAR DFA",philippines donated boxes basic emergency food items chinese government people hubei province epicenter crisis via dfa,2020-02-08,12:18:51+00:00,https://twitter.com/PhilstarNews/status/1226118192252116994
nCoV No Carat On Valentines HAAHHAHA! ,ncov carat valentines haahhaha,2020-02-08,11:29:38+00:00,https://twitter.com/jankebintot_/status/1226105804748492800
"so ayun may ubo’t sipon ako pero wala po akong ncov! at ayun na nga nakakahiya umubo sa public places, ma ja judged ka nyeta! ",ayun ubot sipon akong ncov ayun nga nakakahiya umubo public places judged nyeta,2020-02-08,11:10:00+00:00,https://twitter.com/nhelleestrella/status/1226100862042304512
Ayoko may NCov ,ayoko ncov,2020-02-08,07:54:54+00:00,https://twitter.com/zeeejayee/status/1226051765075771393
Tapos kinukumpara niyo yung dami ng nag-iingay re: NCov sa mga developed countries? Ofc mahirap magkasakit dito dahil walang sasalo sayo pag wala kang pera. ,tapos kinukumpara niyo dami nag iingay ncov developed countries ofc mahirap magkasakit sasalo sayo kang pera,2020-02-08,07:32:22+00:00,https://twitter.com/justine_cstll/status/1226046096809455617
Wag dun. May ncov. Hahaha,dun ncov,2020-02-08,05:55:56+00:00,https://twitter.com/Sbmsv_GiftedBot/status/1226021824674160640
So ano na NCOV pano na yung SG ko? ,ncov sg,2020-02-08,05:40:20+00:00,https://twitter.com/YhnaMo16/status/1226017900680499200
The story of nCoV-2019 ARD right at the epicenter delivered from the perspective of the health workers at the forefront of the battle between life and death. ,story ncov ard right epicenter delivered perspective health workers forefront battle life death,2020-02-08,03:11:57+00:00,https://twitter.com/kctangcalagan/status/1225980559773458438
Bawal kiss kasi uso nCov! Alagaan ko na lang sya,bawal kiss kasi uso ncov alagaan sya,2020-02-08,02:32:32+00:00,https://twitter.com/ellababe003/status/1225970637757272064
nCoV panga,ncov panga,2020-02-08,01:59:12+00:00,https://twitter.com/raiko_yap/status/1225962250403344385
This nCoV issue has also highlighted how the Chinese government controls and censors anything that goes against their ways.,ncov issue highlighted chinese government controls censors anything goes ways,2020-02-08,01:37:42+00:00,https://twitter.com/JULESguiang/status/1225956841277906945
i luv it pabalik balik lang ako ng ncr at central luzon nCoV whomst #wild #dangerousliving,luv pabalik ncr central luzon ncov whomst,2020-02-08,01:03:47+00:00,https://twitter.com/isaac_ricafort/status/1225948303151353858
"Si ate nga na laging nasa hospital, mas prone mahawaan ng nCoV ano nahawaan ba siya???? MY GOSH TALAGA.",ate nga laging nasa hospital prone mahawaan ncov nahawaan gosh,2020-02-08,00:45:07+00:00,https://twitter.com/samnthjyx/status/1225943608349454338
Sa panahon ngayon mas nakakahiya nang umubo kesa umutot in public NCOV kasi ihh,nakakahiya umubo kesa umutot public ncov kasi ihh,2020-02-07,23:25:38+00:00,https://twitter.com/opleprecious/status/1225923606049218560
"Putanginang nCov yan, gusto ko lang ng momol ",putanginang ncov yan momol,2020-02-07,22:04:23+00:00,https://twitter.com/notyourmalcolm/status/1225903156980150273
NCoV is shaking ,ncov shaking,2020-02-07,22:03:03+00:00,https://twitter.com/henrypotter23/status/1225902822903836672
Sa Pintados tani. Daw indi naman sure kay sa ncov. Hayyss,pintados tani daw sure kay ncov hayyss,2020-02-07,18:27:34+00:00,https://twitter.com/ItsMeBessie/status/1225848594562895873
Dahil takot na takot ma nCoV amo nya..,takot takot ncov amo nya,2020-02-07,17:30:11+00:00,https://twitter.com/MaryaLusya/status/1225834150902370304
Tas pag sinipon ka pag-iisipan ka pang may nCov. Kaya wag nalang🖓,sinipon iisipan ncov,2020-02-07,16:56:21+00:00,https://twitter.com/thispenguinsays/status/1225825636008087554
Fresh from quarantine!!! Negative from NCov ,fresh quarantine negative ncov,2020-02-07,16:02:50+00:00,https://twitter.com/clntgndnco/status/1225812168622268416
Free lecture about nCoV atm (c/o our grab driver),free lecture ncov atm grab driver,2020-02-07,15:23:43+00:00,https://twitter.com/healyeahemmo/status/1225802325068898305
Shet rebook or ipupush tang ina kasing ncov yan ihhh pahamak!,shet rebook ipupush tang ina kasing ncov yan ihhh pahamak,2020-02-07,15:15:36+00:00,https://twitter.com/atkuyaKIM/status/1225800281436213248
"To answer #2, ang alam ko ay late 2019 nag-umpisa yang nCoV. ’Yung #1, wag na lang natin isipin. Hahaha! Ang hirap! Hahaha!",answer alam late nag umpisa yang ncov natin isipin hirap,2020-02-07,14:51:30+00:00,https://twitter.com/leodherrera/status/1225794217915473920
"Yung iba, ayaw magka-NCov, ayaw magkasakit. Ako naman, gusto ko magkasakit para makapah pahinga naman...",ayaw magka ncov ayaw magkasakit magkasakit makapah pahinga,2020-02-07,14:24:05+00:00,https://twitter.com/izzmoomay/status/1225787320642633729
Potek ang aarte ng mga kaklase ko sa nstp Hindi man lang nila isipin na yung gagawin namin para sa mga bata at para matulungan yung partner community sa tarlac. Pero iniisip lang nila yung ncov case sa tarlac kahit na negative yung 6 na inobserve according sa news. ,potek aarte kaklase nstp isipin bata matulungan partner community tarlac iniisip ncov case tarlac negative inobserve according news,2020-02-07,14:14:28+00:00,https://twitter.com/M_drewMB/status/1225784897215664131
NCOV = No Condoms On Valentines,ncov condoms valentines,2020-02-07,13:52:37+00:00,https://twitter.com/HarveyBuban/status/1225779400299270147
Sa ibang bansa naghahanap na ng gamot sa Ncov sa Pinas pag nagkasakit ka Gin Calamansi ang solution ,ibang bansa naghahanap gamot ncov pinas nagkasakit gin calamansi solution,2020-02-07,13:47:59+00:00,https://twitter.com/caaaamzzsanchez/status/1225778232579899392
"Di na nga ko pumasok ng dalawang sabado tas bukas wala pasok dahil sa ncov, abay mabisa HAHAHAHAHAHA",nga pumasok dalawang sabado bukas pasok ncov abay mabisa,2020-02-07,11:49:18+00:00,https://twitter.com/Kenttgrld69/status/1225748365528289281
negative si Hannah sa ncov gaiz tara na!! Date na HAHAHAHAHHAHAHAHA ,negative hannah ncov gaiz tara date hahahahahhahahaha,2020-02-07,11:41:42+00:00,https://twitter.com/robeamd/status/1225746452728700930
Ngayon ko lang naexperience na iwasan kasi naubo ako sorry naaa di po ito NCoV ,naexperience iwasan kasi naubo sorry naaa ncov,2020-02-07,11:19:55+00:00,https://twitter.com/leowendellcruz/status/1225740972782305285
NCOV - no chocolate on valentines hahahahaha,ncov chocolate valentines,2020-02-07,11:01:26+00:00,https://twitter.com/jangmememe/status/1225736320703578113
I just don’t underetand why people are more afraid of the nCOV than measles which has a higher mortality rate ,dont underetand people afraid ncov measles higher mortality rate,2020-02-07,10:54:37+00:00,https://twitter.com/jr_agcaoili/status/1225734604146921473
Seminar for NCOV Well done ,seminar ncov well done,2020-02-07,10:42:32+00:00,https://twitter.com/checheparan21/status/1225731562957787136
Lotte young plaza is close due to nCov dun ko pa naman gustong magpabili ng iDECIDE album ,lotte young plaza close due ncov dun gustong magpabili idecide album,2020-02-07,08:35:52+00:00,https://twitter.com/mainerosereyes/status/1225699688378032129
napagkamalan pa ngang may ncov ,napagkamalan ngang ncov,2020-02-07,08:14:34+00:00,https://twitter.com/hazelbnvntr/status/1225694325381558272
Tsk. Pati nCoV pinagkakakitaan ni Duterte. Walanghiya talaga tong hindot na to.,tsk pati ncov pinagkakakitaan duterte walanghiya hindot,2020-02-07,07:56:29+00:00,https://twitter.com/PINOYthruNthru/status/1225689776163917824
The 2019-nCoV epidemic is evolving by the hour. We need to move swiftly to respond to this threat.@stgatchalian @ruffybiazon @DOHgov @iamkarendavila @tunyings_kaindo,ncov epidemic evolving hour need move swiftly respond threat,2020-02-07,07:32:32+00:00,https://twitter.com/DrTonyLeachon/status/1225683750106746880
"What’s the current status of Contact tracing?People who have been around someone with a confirmed infection should be identified and monitored.If they develop any symptoms,they should be isolated & treated until laboratory testing can be done to determine if they have 2019-nCoV.",whats current status contact tracing people around someone confirmed infection identified monitored develop symptoms isolated treated laboratory testing done determine ncov,2020-02-07,07:27:37+00:00,https://twitter.com/DrTonyLeachon/status/1225682510803193856
"PH should take this opportunity to claim ownership of the Chinese reclaimed reefs for humanitarian purposes- it comes with an airport, facilities for #NCoV quarantine ",ph opportunity claim ownership chinese reclaimed reefs humanitarian purposes comes airport facilities quarantine,2020-02-07,07:13:43+00:00,https://twitter.com/moncorpuz/status/1225679013395357696
Been hearing so many grapevine rumors about possible nCov cases around the Metro and what’s most bothersome are the ones where it’s said that establishments are covering up these said cases. To these businesses please prioritize peoples lives over your profits! #ncovph,hearing many grapevine rumors possible ncov cases around metro whats bothersome ones said establishments covering said cases businesses please prioritize peoples lives profits,2020-02-07,06:44:03+00:00,https://twitter.com/nick_go/status/1225671545932005378
This fckin idiot got all the time to blame ... blame blame blame blame. So had it been another administration you are 100% sure that the nCov wouldn’t reach the Philippines ??? ,fckin idiot got time blame blame blame blame blame another administration sure ncov wouldnt reach philippines,2020-02-07,05:52:06+00:00,https://twitter.com/LucioPua/status/1225658473355964416
"I think of all countries, Laos has evaded both SARS and Ncov - at the moment. Given its proximity to the mainland. ",think countries laos evaded sars ncov moment given proximity mainland,2020-02-07,05:31:38+00:00,https://twitter.com/aleksikality/status/1225653323346235392
NCOV: No Condom On Valentines ,ncov condom valentines,2020-02-07,04:45:55+00:00,https://twitter.com/jpsauro96/status/1225641816516509698
di sila na hold.. don’t worry. sabi saken yung mga may history travel lang nung dec 2019 siguro since nag start ang ncov.,hold dont worry saken history travel dec siguro since nag start ncov,2020-02-07,04:22:01+00:00,https://twitter.com/renxviii98/status/1225635805600698369
"Yung may cooky passport case ka, may bv bag tag ka pa pero lahat ng lakad ko mo purnada dahil wala kang ticket tapos di ka pa makapag book ng SEA kase may ncov woooow ang sakit",cooky passport case bv bag tag lakad mo purnada kang ticket tapos makapag book kase ncov woooow sakit,2020-02-07,04:17:51+00:00,https://twitter.com/chimkookjinnn/status/1225634755195981827
The only thing me and nCoV have in common is parehas kaming walang ticket. Huhu. ,thing ncov common parehas kaming ticket,2020-02-07,03:53:26+00:00,https://twitter.com/danikkacanilang/status/1225628609705988096
so we’re selling our motherfuckin tickets to Bali on Feb 22 since my travel buddy cancelled our plan bc of her parents’ fear for ncov. hehe my birthday plan is so cancelledt ,selling motherfuckin tickets bali feb since travel buddy cancelled plan bc parents fear ncov hehe birthday plan cancelledt,2020-02-07,03:44:07+00:00,https://twitter.com/_fvcruz/status/1225626267594022912
"Let’s hope and pray for control of the NCOV . I can’t begin to think about the problems when people run out of money, no basic supplies to buy even if some have money, etc. This is a situation where it is not a zero-sum game.",lets hope pray control ncov cant begin think problems people run money basic supplies buy even money etc situation zero sum game,2020-02-07,03:32:19+00:00,https://twitter.com/DrTonyLeachon/status/1225623296747524096
Wedding of the Year kahit taal at NCoV hindi mapipigilan yan ,wedding year taal ncov mapipigilan yan,2020-02-07,03:15:00+00:00,https://twitter.com/seyer_rj15/status/1225618939792650240
nCOV No Cash On Valentine’s,ncov cash valentines,2020-02-07,02:10:44+00:00,https://twitter.com/jayveebaraquel/status/1225602766610911232
Here is my column on understanding the economic extent of #nCoV https://businessmirror.com.ph/2020/02/07/the-economic-extent-of-ncov/ via @businessmirror,column understanding economic extent via,2020-02-07,01:17:22+00:00,https://twitter.com/AngAlvin/status/1225589336139128832
