tweet,date,time,link
"So pag ininvoke yung BCP, pano yung mga bench? Ieexpose sa covid, kasi bench sila? Hahahaha Tagging my bench friend @krissygrantxx",2020-03-07,11:33:00+00:00,https://twitter.com/danjok_/status/1236253510573756417
"okey, kinakabahan na ako sa COVID-19. Sa BGC pa naman ang punta ko sa Tuesday huhu.",2020-03-07,11:30:12+00:00,https://twitter.com/iamjachris/status/1236252807323242497
"@ManilaWaterPH hindi kami makapaghugas ng kamay! Tapos sasabay pa ang covid, ano pasensya nanaman????!!!!! Laking abala na ninuo...ilang tain na kayo nakakaabala!",2020-03-07,11:27:56+00:00,https://twitter.com/pattyuytipsy/status/1236252237778714626
Best idea to deal with covid-19 ,2020-03-07,11:20:22+00:00,https://twitter.com/prettyboypvblo/status/1236250332163801088
Nakakabahala kasi sinuspend na mga class sa ibang lugar dahil sa COVID-19,2020-03-07,11:19:16+00:00,https://twitter.com/Dxraemxxxn/status/1236250054765117440
eh di na pinasama sa friday dahil ulit sa ncov hahahahptahah,2020-03-07,11:11:04+00:00,https://twitter.com/fatimaescasinas/status/1236247993482805250
#WalangPasok is trending right now due to COVID-19. Be vigilant wag magsaya kasi walang pasok. Nagkakaubusan pa nmn ngayon ng mask hays.,2020-03-07,11:10:10+00:00,https://twitter.com/igab31/status/1236247766923239424
Feeling ko magco-close kami dahil sa NCOV. feeling ko lang naman,2020-03-07,10:51:44+00:00,https://twitter.com/eltonnayve/status/1236243127834267649
"#WalangPasok due to the possible threat of COVID-19 and as a precautionary measures. ALL LEVELS • NAVOTAS CITY (on March 9, 2020) • CAINTA, RIZAL (on March 9 - 10, 2020) Please stay updated for announcements of suspensions of classes due to this threat of epidemic disease.",2020-03-07,10:44:51+00:00,https://twitter.com/DonBuenvenida/status/1236241396412985345
Checkmate na baby ko haha taga rizal siya tapos sa bgc siya mag wowork oh diba parehong may covid hahahaha,2020-03-07,10:14:25+00:00,https://twitter.com/pauquinones_/status/1236233735881641984
Kahit naman walang covid 19 scare kailangan pa rin ng metro manila commuters ng face mask ,2020-03-07,10:11:31+00:00,https://twitter.com/HashtagRonald/status/1236233006890840064
"Hay! In times of crises, we should bypass protocols. Up to now, we still do not have a rapid test kit for Covid-19. Why? Coz the fda still has to study it! For crying out loud!",2020-03-07,10:00:32+00:00,https://twitter.com/surgfish/status/1236230242512957441
Local transmission of COVID-19! No wonder ang haba na ng pila sa malls just for body temp monitoring!,2020-03-07,09:59:39+00:00,https://twitter.com/ajhm_19/status/1236230019912880129
walang ncov ncov sa n/s/t/p,2020-03-07,09:59:06+00:00,https://twitter.com/fruuhnces/status/1236229881022705664
okay this is alarming. Nag dedeclare ngwalang pasok dahil sa Covid 19 #walangpasok,2020-03-07,09:48:57+00:00,https://twitter.com/itsPaulineSy/status/1236227329048731649
Omg. Nasa BGC na talaga yung COVID-19 na yon. Be safe guys. ,2020-03-07,09:43:45+00:00,https://twitter.com/arnventuress/status/1236226018303590401
Ipasa n daw mga student para maiwasan ncov ,2020-03-07,09:43:26+00:00,https://twitter.com/mark_2410/status/1236225937030565890
Very wrong na binabalak kong mag-Bangkok ng summer. Keep safe and healthy muna omg labanan ang COVID-19,2020-03-07,09:38:33+00:00,https://twitter.com/vivahotdeybs/status/1236224711383584770
I want to travel with my cousin kaso lang may nCoV ,2020-03-07,09:37:21+00:00,https://twitter.com/nikkimchii/status/1236224407699222528
NOW: DOH presscon on COVID-19 updates. ,2020-03-07,09:32:01+00:00,https://twitter.com/kim_badbadon/status/1236223065198964737
Nakakatakot yung COVID! :(,2020-03-07,09:29:02+00:00,https://twitter.com/hardhitterjames/status/1236222313827151873
"World Health Organization Country Representative Rabindra Abeyasinghe: We need to be conscious that anybody in Manila or in the Philippines with a respiratory tract infection does not have COVID-19. We want to define who is affected, and identify who will be at risk.",2020-03-07,09:22:07+00:00,https://twitter.com/kim_badbadon/status/1236220576382869510
Mukhang di na ko makakapag cs hopping dahil sa NCoV Stay safe guys ,2020-03-07,09:08:30+00:00,https://twitter.com/infinityhun/status/1236217149368053760
Pero lagi nilang sinasabi na sa init daw namamatay ang NCOV. Anyare?,2020-03-07,09:03:08+00:00,https://twitter.com/hapipee/status/1236215798135316480
DOH confirms that the fourth COVID-19 case resides in Avida tower,2020-03-07,08:59:59+00:00,https://twitter.com/kim_badbadon/status/1236215005739024385
"Duque: Hindi ko po sinabi na hindi tayo magkakaroon ng COVID-19 sa Pilipinas. Ang sinabi ko, malamang darating, ang tanong lang, kailan.",2020-03-07,08:56:55+00:00,https://twitter.com/kim_badbadon/status/1236214231919288320
susko may covid na sa BGC,2020-03-07,08:50:59+00:00,https://twitter.com/kulaspero28/status/1236212741292961793
Ganito lumandi sa kalagitnaan ng COVID-19 ,2020-03-07,08:49:29+00:00,https://twitter.com/JWatersXXXI/status/1236212363616874497
Nawa’y malusaw na yung COVID-19 sa init ng panahon ng Pilipinas,2020-03-07,08:38:27+00:00,https://twitter.com/Gabuedo/status/1236209586102657024
"This news is not surprising, now that Covid-19 is being locally transmitted please take precautionary measures and be more hygienic all the time please. ",2020-03-07,08:25:05+00:00,https://twitter.com/aasayasa/status/1236206222975438848
Highest something ’yan mamsh eh. Parang katulad nung sa dineclare ng Seoul dahil sa severity ng COVID-19 sa country nila.,2020-03-07,08:14:22+00:00,https://twitter.com/aldheneaj/status/1236203526667132928
"Sa kababuyan ng maraming Filipino commuters, hindi malabong kumalat nang mabilis covid dito. Lol.",2020-03-07,08:12:10+00:00,https://twitter.com/alestairelek/status/1236202971886575618
COVID-19 ,2020-03-07,08:10:31+00:00,https://twitter.com/misstonilazo/status/1236202555086008320
Deloitte Philippines employee tests positive for COVID-19 ,2020-03-07,08:01:12+00:00,https://twitter.com/DragonTaipan/status/1236200209220128768
Ako din. Kung wala lang talaga sanang ncov ,2020-03-07,07:53:42+00:00,https://twitter.com/xxxcgs27/status/1236198322139828225
"Imagine a world where we can’t hug or kiss, we’re preventing ourselves from holding hands, and we engage in intercourse wearing face masks amid our nakedness. Plus, next to our lube and condoms is a bottle of sanitizer or alcohol. This, ppl, is Love in The Time of CoViD 19.",2020-03-07,07:51:55+00:00,https://twitter.com/shade_of_tee/status/1236197873617797121
and the panic hysteria continues for covid-19 lol,2020-03-07,07:47:31+00:00,https://twitter.com/cdarcesales/status/1236196769504976896
"Hugot ng isang ER doctor, ER healthcare providers are in the frontline in our CoVid battle https://www.facebook.com/563865109/posts/10158422894650110/?d=n",2020-03-07,07:27:05+00:00,https://twitter.com/jazjez08/status/1236191627091144704
"So may Covid case na sa BGC, my workplace area, and Cainta, my hometown. Baka pwede na akong magwfh everyday ano po? ",2020-03-07,07:26:18+00:00,https://twitter.com/Peaaaanut/status/1236191429501702144
DOH confirms 6th case of COVID 19 in the Philippines - a 59 yo female who is the wife of another positive patient. she has mild symptoms such as cough and is in stable condition @gmanews @gmanewsbreaking,2020-03-07,07:17:09+00:00,https://twitter.com/bernadettereyes/status/1236189126228971522
Taena nakaka takot nag suspend na yung ibang lugar gawa ng Covid,2020-03-07,07:01:38+00:00,https://twitter.com/kristyandeyb12/status/1236185220929466368
Huy. Please take extra care of yourself Charles!! Hooefully wala ng susunod ma case of NCOV. ,2020-03-07,07:00:01+00:00,https://twitter.com/CharlieStClyde/status/1236184813939208192
"NAVOTAS CITY | No classes in ALL LEVELS on (MARCH 9, 2020 | MONDAY) due to the threat of COVID-19. #WalangPasok #COVID19",2020-03-07,06:52:13+00:00,https://twitter.com/DonBuenvenida/status/1236182850711371777
DOH recommends declaration of State Health Emergency as it confirmed local transmission of COVID -19 in the country. @PhilippineStar @raphbosano @shecrisostomo,2020-03-07,06:47:04+00:00,https://twitter.com/DrTonyLeachon/status/1236181556487524353
"I got a clarification that although trip cancellation or postponement will not have any benefits due to COVID-19, the health portion of coverage stay the same and your policy will dictate how much you are covered. That’s kinda relieving. https://twitter.com/animelenie/status/1234274329749159936",2020-03-07,06:41:17+00:00,https://twitter.com/animelenie/status/1236180101319950336
Paano deployment ko dun kung may na confirm narin na may COVID dun? Pwede offsite nalang? ,2020-03-07,06:37:05+00:00,https://twitter.com/jetdvdr/status/1236179044133044225
San Juan and Rizal ncov ,2020-03-07,06:31:36+00:00,https://twitter.com/happieeey/status/1236177664060211200
GAYS AVOIDING COVID-19 ,2020-03-07,06:26:26+00:00,https://twitter.com/bon_plus/status/1236176362349576193
Wag daw lalabas ng bahay ngayon sabi ni ate dahil sa CoVid. Kumakain na sana ko shanghai sa bday ngayon uh ,2020-03-07,06:26:14+00:00,https://twitter.com/paulinejvrxx/status/1236176311707525120
Time out muna sa BGC dahil sa NCOV-19. Kaya Poblacion muna ,2020-03-07,06:24:46+00:00,https://twitter.com/Renzyyy09/status/1236175943548325889
So i was granted a multiple entry korean visa for 1 year.... Hopefully when covid subsides I can travel back to seoul. ,2020-03-07,06:22:02+00:00,https://twitter.com/Azel_Alejan/status/1236175256580063233
So mga taga RITM.. Double ingat guys don pala ni tatransfer yung mga nag positive sa COVID 19 ,2020-03-07,06:14:44+00:00,https://twitter.com/bon_plus/status/1236173418514362369
Okay. Medyo nakakapanic na yung covid sa PH.,2020-03-07,06:07:02+00:00,https://twitter.com/marlytmarlit/status/1236171478195793923
"NCOV incidents reportedly in Greenhills and BGC, now where to go??",2020-03-07,06:02:55+00:00,https://twitter.com/JudeCyleTan/status/1236170444501204992
I sent a memo kahapon sa lahat ng employee namin re: precautionary measures against NCoV. Puchaa parang ako pa ata nagkakasakit ,2020-03-07,05:57:19+00:00,https://twitter.com/heyimboredkid/status/1236169034158071809
Nag positive na NCOV sa place namin:&lt; sana ma trace na nasaan yung nag dala:&lt; nakakatakott ingat kayo lahat A’TIN! #SB19atPepsiDavao #PepsiTasteChallengeDVO #SundinAngPuso @SB19Official,2020-03-07,05:57:05+00:00,https://twitter.com/pinunongmanok_/status/1236168977434345473
Juskooday baka ma bang bang ka ng Ncov very wrong ahahahhaa ingat,2020-03-07,05:54:20+00:00,https://twitter.com/Trojeanwar/status/1236168285625806849
"I-tiktok niyo, habang ang mga Pilipino magkanda-matay sa kaka-antay sa katotohanan tungkol sa NCOV! Maglabas kayo ng totoong ulat!!! ",2020-03-07,05:39:16+00:00,https://twitter.com/RoelLibunao/status/1236164492876075009
mukang di matutuloy grad ball dahil sa confirmed case ng ncov ,2020-03-07,05:28:02+00:00,https://twitter.com/iahprncp_/status/1236161667433521152
"Hay ncov, kung san ka man nanggaling, daot ka sa buhay ng lahat... ",2020-03-07,05:26:44+00:00,https://twitter.com/YAPituts/status/1236161337299849217
"Question! Where does one go if one wants to get tested for nCov? And it isn’t for free, is it? Why isn’t the government encouraging testing and giving it for free now that we have local transmission in people with no recent travel history?",2020-03-07,05:10:50+00:00,https://twitter.com/pawawawofficial/status/1236157338496585729
Katakot mahawaan ng COVID-19! 1. Hindi sapat ang health services ng ating bansa 2. Walang lunas sa virus na ito 3. Balik ulit sa number 1 4. Incompetent ang gobyerno,2020-03-07,05:09:40+00:00,https://twitter.com/takada_hirow/status/1236157042961707008
"Thank you Lord my cough has eased. Ayoko lang talaga ma suspetsahan na may Covid-19. Lol. Still I’m on butamirate citrate pa rin the next two days, coz my tonsils are still so red.",2020-03-07,05:08:15+00:00,https://twitter.com/walf_/status/1236156686106148864
Dropped by WF last night and there were sooo many ppl still. COVID whomst’ve???,2020-03-07,05:01:28+00:00,https://twitter.com/dresitosta/status/1236154979401879552
Pano kumalma? Mwron ng NCov na saamin @keunzoned_ alam mo tooo?:&lt; #SB19atPepsiDavao #PepsiTasteChallengeDVO #SundinAngPuso @SB19Official,2020-03-07,04:59:40+00:00,https://twitter.com/pinunongmanok_/status/1236154525259464706
COVID-19 in the Philippines #COVIDー19,2020-03-07,04:58:05+00:00,https://twitter.com/nursehussein/status/1236154128562147328
"parang ncov, mas mabilis kumalat kapag malamig ang panahon.",2020-03-07,04:56:46+00:00,https://twitter.com/trananalssss/status/1236153795198869504
Let’s commend Deloitte for being transparent regarding their employee who’s confirmed of having the covid-19. This will be a disaster if they didn’t speak up.,2020-03-07,04:53:23+00:00,https://twitter.com/chang_woke/status/1236152944359137280
So may nag positive sa NCOV sa BGC.. tang ina,2020-03-07,04:48:35+00:00,https://twitter.com/ralphmanila/status/1236151737267810304
hindi pa ba sila magka cancel ng live audience dahil sa COVID? @itsShowtimeNa @vicegandako,2020-03-07,04:24:18+00:00,https://twitter.com/gladiatordomz/status/1236145624648568834
Name suggestion for 2020 newborn: Covid Bryant,2020-03-07,04:24:00+00:00,https://twitter.com/H_o_p_s/status/1236145550732345347
Jusko. Meron na confirmed ncov patient sa Filinvest. ,2020-03-07,04:20:22+00:00,https://twitter.com/kathyybels_/status/1236144635283517440
"May nag positive sa village namin ng covid amp, cainta and antipolo pipol ingat!!!",2020-03-07,04:09:21+00:00,https://twitter.com/ArgenteKen/status/1236141865428123648
Umubo lang ako COVID agad? OA ni doc. ,2020-03-07,04:06:31+00:00,https://twitter.com/mayrellangelove/status/1236141151234621440
"Ang lala nung may taga Deloitte na may COVID-19. Stay safe guys. Dont hoard facemask, stay inside sa bahay, wag na mag mall(masyado) and as much as possible wag mag commute. Hirap mamuhay sa 3rd world country kklk",2020-03-07,04:05:38+00:00,https://twitter.com/jcinyou_/status/1236140930723270656
Pasabay boss. Order moko ncov na may konting chingchong.,2020-03-07,03:51:33+00:00,https://twitter.com/jstnclyg/status/1236137384481259520
Na-realize ko bigla na yung ncov is parang Kingdom (kdrama) gising yung mga zombie kapag malamig ang panahon.,2020-03-07,03:32:19+00:00,https://twitter.com/trananalssss/status/1236132544619237376
mag bar pa eh may covid-19 na kakapraning haha,2020-03-07,03:26:29+00:00,https://twitter.com/fernandez_kl/status/1236131077657251841
Sympre me pagsilip sa surveillance ng ncov HAHA,2020-03-07,03:17:10+00:00,https://twitter.com/nchkhn0624/status/1236128732672217088
nCov sa Metro Manila halos lumalalang kumakalat. Keep safe everyone.,2020-03-07,02:57:04+00:00,https://twitter.com/Joel9Bustamante/status/1236123673095892993
Maybe un ginaganap na Bentahan sa loob ng QC Circle na bentahan ng Murang Gulay na Mabisang Panlaban sa #Covid Laking Tulong pa sa mga Magsasaka Natin :),2020-03-07,02:50:03+00:00,https://twitter.com/MrPepsiLLas/status/1236121907855904769
FYI DIN DI LANG LIMA UN POSITIVE SA PINAS WAHAHAHAHAHA MADAMING POSITIVE NCOV DITO ,2020-03-07,02:46:39+00:00,https://twitter.com/nchkhn0624/status/1236121050414329861
"May Covid case na sa BGC, tapos dun kami magshoshoot ",2020-03-07,02:40:51+00:00,https://twitter.com/captainjonie/status/1236119593849982976
Former DOH Sec Dayeit also recommended a more proactive strategy to prevent COVID 19,2020-03-07,02:20:26+00:00,https://twitter.com/HalconNelia/status/1236114456540614656
"Kala ko okay na, mapaparanoid nanaman sa ncov ",2020-03-07,02:10:33+00:00,https://twitter.com/markpaul_o4/status/1236111965845458944
Able to finished the certification course from #WHO #HealthEmergencies Programme on... COVID-19: Operational Planning Guidelines and COVID-19 Partners Platform to support country preparedness and response. #COVID #COVID19,2020-03-07,02:08:47+00:00,https://twitter.com/ReignGwapito/status/1236111521366843394
